time,percent sheltering,percent wearing masks,infected,        exposed,recovered,infected with mask,susceptible with mask,        infected symptomatic,infected asymptomatic,new infected,percent asymptomatic,day,daily newly infected,total infected
1815,1816,0.8,0.6,5,2,373,5,86,0,5,0,6,75,0.0,378.0
1816,1817,0.8,0.6,5,2,373,5,86,0,5,0,6,75,0.0,378.0
1817,1818,0.8,0.6,5,2,373,5,86,0,5,0,6,75,0.0,378.0
1818,1819,0.8,0.6,5,2,373,5,86,0,5,0,6,75,0.0,378.0
1819,1820,0.8,0.6,5,2,373,5,86,0,5,0,6,75,0.0,378.0
1820,1821,0.8,0.6,5,2,373,5,86,0,5,0,6,75,0.0,378.0
1821,1822,0.8,0.6,5,2,373,5,86,0,5,0,6,75,0.0,378.0
1822,1823,0.8,0.6,5,2,373,5,86,0,5,0,6,75,0.0,378.0
1823,1824,0.8,0.6,5,2,373,5,86,0,5,0,6,76,0.0,378.0
1824,1825,0.8,0.6,5,2,373,5,86,0,5,0,6,76,1.0,379.0
1825,1826,0.8,0.6,5,2,373,5,86,0,5,0,6,76,1.0,379.0
1826,1827,0.8,0.6,5,2,373,5,86,0,5,0,6,76,1.0,379.0
1827,1828,0.8,0.6,5,2,373,5,86,0,5,0,6,76,1.0,379.0
1828,1829,0.8,0.6,5,2,373,5,86,0,5,0,6,76,1.0,379.0
1829,1830,0.8,0.6,5,2,373,5,86,0,5,0,6,76,1.0,379.0
1830,1831,0.8,0.6,5,2,373,5,86,0,5,0,6,76,1.0,379.0
1831,1832,0.8,0.6,5,2,373,5,86,0,5,0,6,76,1.0,379.0
1832,1833,0.8,0.6,5,2,373,5,86,0,5,0,6,76,1.0,379.0
1833,1834,0.8,0.6,5,2,373,5,86,0,5,0,6,76,1.0,379.0
1834,1835,0.8,0.6,5,2,373,5,86,0,5,0,6,76,1.0,379.0
1835,1836,0.8,0.6,5,2,373,5,86,0,5,0,6,76,1.0,379.0
1836,1837,0.8,0.6,5,2,373,5,86,0,5,0,6,76,1.0,379.0
1837,1838,0.8,0.6,4,2,374,4,86,0,4,0,6,76,1.0,379.0
1838,1839,0.8,0.6,4,2,374,4,86,0,4,0,6,76,1.0,379.0
1839,1840,0.8,0.6,4,2,374,4,86,0,4,0,6,76,1.0,379.0
1840,1841,0.8,0.6,4,2,374,4,86,0,4,0,6,76,1.0,379.0
1841,1842,0.8,0.6,4,2,374,4,86,0,4,0,6,76,1.0,379.0
1842,1843,0.8,0.6,4,2,374,4,86,0,4,0,6,76,1.0,379.0
1843,1844,0.8,0.6,4,2,374,4,86,0,4,0,6,76,1.0,379.0
1844,1845,0.8,0.6,4,2,374,4,86,0,4,0,6,76,1.0,379.0
1845,1846,0.8,0.6,4,1,375,4,86,0,4,1,6,76,1.0,379.0
1846,1847,0.8,0.6,4,1,375,4,86,0,4,0,6,76,1.0,379.0
1847,1848,0.8,0.6,4,1,375,4,86,0,4,0,6,77,1.0,379.0
1848,1849,0.8,0.6,4,1,375,4,86,0,4,0,6,77,0.0,379.0
1849,1850,0.8,0.6,4,1,375,4,86,0,4,0,6,77,0.0,379.0
1850,1851,0.8,0.6,4,1,375,4,86,0,4,0,6,77,0.0,379.0
1851,1852,0.8,0.6,4,1,375,4,86,0,4,0,6,77,0.0,379.0
1852,1853,0.8,0.6,4,1,375,4,86,0,4,0,6,77,0.0,379.0
1853,1854,0.8,0.6,4,1,375,4,86,0,4,0,6,77,0.0,379.0
1854,1855,0.8,0.6,4,1,375,4,86,0,4,0,6,77,0.0,379.0
1855,1856,0.8,0.6,4,1,375,4,86,0,4,0,6,77,0.0,379.0
1856,1857,0.8,0.6,4,1,375,4,86,0,4,0,6,77,0.0,379.0
1857,1858,0.8,0.6,4,1,375,4,86,0,4,0,6,77,0.0,379.0
1858,1859,0.8,0.6,4,1,375,4,86,0,4,0,6,77,0.0,379.0
1859,1860,0.8,0.6,4,1,375,4,86,0,4,0,6,77,0.0,379.0
1860,1861,0.8,0.6,4,1,375,4,86,0,4,0,6,77,0.0,379.0
1861,1862,0.8,0.6,4,1,375,4,86,0,4,0,6,77,0.0,379.0
1862,1863,0.8,0.6,4,1,375,4,86,0,4,0,6,77,0.0,379.0
1863,1864,0.8,0.6,4,1,375,4,86,0,4,0,6,77,0.0,379.0
1864,1865,0.8,0.6,4,1,375,4,86,0,4,0,6,77,0.0,379.0
1865,1866,0.8,0.6,4,1,375,4,86,0,4,0,6,77,0.0,379.0
1866,1867,0.8,0.6,4,1,375,4,86,0,4,0,6,77,0.0,379.0
1867,1868,0.8,0.6,2,1,377,2,86,0,2,0,6,77,0.0,379.0
1868,1869,0.8,0.6,2,1,377,2,86,0,2,0,6,77,0.0,379.0
1869,1870,0.8,0.6,2,1,377,2,86,0,2,0,6,77,0.0,379.0
1870,1871,0.8,0.6,2,1,377,2,86,0,2,0,6,77,0.0,379.0
1871,1872,0.8,0.6,2,1,377,2,86,0,2,0,6,78,0.0,379.0
1872,1873,0.8,0.6,2,1,377,2,86,0,2,0,6,78,0.0,379.0
1873,1874,0.8,0.6,2,1,377,2,86,0,2,0,6,78,0.0,379.0
1874,1875,0.8,0.6,2,1,377,2,86,0,2,0,6,78,0.0,379.0
1875,1876,0.8,0.6,2,1,377,2,86,0,2,0,6,78,0.0,379.0
1876,1877,0.8,0.6,2,1,377,2,86,0,2,0,6,78,0.0,379.0
1877,1878,0.8,0.6,2,1,377,2,86,0,2,0,6,78,0.0,379.0
1878,1879,0.8,0.6,2,1,377,2,86,0,2,0,6,78,0.0,379.0
1879,1880,0.8,0.6,2,1,377,2,86,0,2,0,6,78,0.0,379.0
1880,1881,0.8,0.6,2,1,377,2,86,0,2,0,6,78,0.0,379.0
1881,1882,0.8,0.6,2,1,377,2,86,0,2,0,6,78,0.0,379.0
1882,1883,0.8,0.6,2,1,377,2,86,0,2,0,6,78,0.0,379.0
1883,1884,0.8,0.6,1,1,378,1,86,0,1,0,6,78,0.0,379.0
1884,1885,0.8,0.6,1,1,378,1,86,0,1,0,6,78,0.0,379.0
1885,1886,0.8,0.6,1,1,378,1,86,0,1,0,6,78,0.0,379.0
1886,1887,0.8,0.6,1,1,378,1,86,0,1,0,6,78,0.0,379.0
1887,1888,0.8,0.6,1,1,378,1,86,0,1,0,6,78,0.0,379.0
1888,1889,0.8,0.6,1,1,378,1,86,0,1,0,6,78,0.0,379.0
1889,1890,0.8,0.6,1,1,378,1,86,0,1,0,6,78,0.0,379.0
1890,1891,0.8,0.6,1,1,378,1,86,0,1,0,6,78,0.0,379.0
1891,1892,0.8,0.6,1,1,378,1,86,0,1,0,6,78,0.0,379.0
1892,1893,0.8,0.6,1,1,378,1,86,0,1,0,6,78,0.0,379.0
1893,1894,0.8,0.6,1,1,378,1,86,0,1,0,6,78,0.0,379.0
1894,1895,0.8,0.6,1,1,378,1,86,0,1,0,6,78,0.0,379.0
1895,1896,0.8,0.6,1,1,378,1,86,0,1,0,6,79,0.0,379.0
1896,1897,0.8,0.6,1,1,378,1,86,0,1,0,6,79,1.0,380.0
1897,1898,0.8,0.6,1,1,378,1,86,0,1,0,6,79,1.0,380.0
1898,1899,0.8,0.6,1,1,378,1,86,0,1,0,6,79,1.0,380.0
1899,1900,0.8,0.6,1,1,378,1,86,0,1,0,6,79,1.0,380.0
1900,1901,0.8,0.6,1,1,378,1,86,0,1,0,6,79,1.0,380.0
1901,1902,0.8,0.6,1,1,378,1,86,0,1,0,6,79,1.0,380.0
1902,1903,0.8,0.6,1,1,378,1,86,0,1,0,6,79,1.0,380.0
1903,1904,0.8,0.6,1,1,378,1,86,0,1,0,6,79,1.0,380.0
1904,1905,0.8,0.6,1,1,378,1,86,0,1,0,6,79,1.0,380.0
1905,1906,0.8,0.6,1,1,378,1,86,0,1,0,6,79,1.0,380.0
1906,1907,0.8,0.6,1,1,378,1,86,0,1,0,6,79,1.0,380.0
1907,1908,0.8,0.6,1,1,378,1,86,0,1,0,6,79,1.0,380.0
1908,1909,0.8,0.6,1,1,378,1,86,0,1,0,6,79,1.0,380.0
1909,1910,0.8,0.6,1,1,378,1,86,0,1,0,6,79,1.0,380.0
1910,1911,0.8,0.6,1,1,378,1,86,0,1,0,6,79,1.0,380.0
1911,1912,0.8,0.6,1,1,378,1,86,0,1,0,6,79,1.0,380.0
1912,1913,0.8,0.6,1,1,378,1,86,0,1,0,6,79,1.0,380.0
1913,1914,0.8,0.6,1,1,378,1,86,0,1,0,6,79,1.0,380.0
1914,1915,0.8,0.6,1,1,378,1,86,0,1,0,6,79,1.0,380.0
1915,1916,0.8,0.6,2,0,378,2,86,0,2,1,6,79,1.0,380.0
1916,1917,0.8,0.6,2,0,378,2,86,0,2,0,6,79,1.0,380.0
1917,1918,0.8,0.6,2,0,378,2,86,0,2,0,6,79,1.0,380.0
1918,1919,0.8,0.6,2,0,378,2,86,0,2,0,6,79,1.0,380.0
1919,1920,0.8,0.6,2,0,378,2,86,0,2,0,6,80,1.0,380.0
1920,1921,0.8,0.6,2,0,378,2,86,0,2,0,6,80,0.0,380.0
1921,1922,0.8,0.6,2,0,378,2,86,0,2,0,6,80,0.0,380.0
1922,1923,0.8,0.6,2,0,378,2,86,0,2,0,6,80,0.0,380.0
1923,1924,0.8,0.6,2,0,378,2,86,0,2,0,6,80,0.0,380.0
1924,1925,0.8,0.6,2,0,378,2,86,0,2,0,6,80,0.0,380.0
1925,1926,0.8,0.6,2,0,378,2,86,0,2,0,6,80,0.0,380.0
1926,1927,0.8,0.6,2,0,378,2,86,0,2,0,6,80,0.0,380.0
1927,1928,0.8,0.6,2,0,378,2,86,0,2,0,6,80,0.0,380.0
1928,1929,0.8,0.6,2,0,378,2,86,0,2,0,6,80,0.0,380.0
1929,1930,0.8,0.6,2,0,378,2,86,0,2,0,6,80,0.0,380.0
1930,1931,0.8,0.6,2,0,378,2,86,0,2,0,6,80,0.0,380.0
1931,1932,0.8,0.6,2,0,378,2,86,0,2,0,6,80,0.0,380.0
1932,1933,0.8,0.6,2,0,378,2,86,0,2,0,6,80,0.0,380.0
1933,1934,0.8,0.6,2,0,378,2,86,0,2,0,6,80,0.0,380.0
1934,1935,0.8,0.6,2,0,378,2,86,0,2,0,6,80,0.0,380.0
1935,1936,0.8,0.6,2,0,378,2,86,0,2,0,6,80,0.0,380.0
1936,1937,0.8,0.6,2,0,378,2,86,0,2,0,6,80,0.0,380.0
1937,1938,0.8,0.6,2,0,378,2,86,0,2,0,6,80,0.0,380.0
1938,1939,0.8,0.6,2,0,378,2,86,0,2,0,6,80,0.0,380.0
1939,1940,0.8,0.6,2,0,378,2,86,0,2,0,6,80,0.0,380.0
1940,1941,0.8,0.6,2,0,378,2,86,0,2,0,6,80,0.0,380.0
1941,1942,0.8,0.6,2,0,378,2,86,0,2,0,6,80,0.0,380.0
1942,1943,0.8,0.6,2,0,378,2,86,0,2,0,6,80,0.0,380.0
1943,1944,0.8,0.6,2,0,378,2,86,0,2,0,6,81,0.0,380.0
1944,1945,0.8,0.6,2,0,378,2,86,0,2,0,6,81,0.0,380.0
1945,1946,0.8,0.6,2,0,378,2,86,0,2,0,6,81,0.0,380.0
1946,1947,0.8,0.6,2,0,378,2,86,0,2,0,6,81,0.0,380.0
1947,1948,0.8,0.6,2,0,378,2,86,0,2,0,6,81,0.0,380.0
1948,1949,0.8,0.6,2,0,378,2,86,0,2,0,6,81,0.0,380.0
1949,1950,0.8,0.6,2,0,378,2,86,0,2,0,6,81,0.0,380.0
1950,1951,0.8,0.6,2,0,378,2,86,0,2,0,6,81,0.0,380.0
1951,1952,0.8,0.6,2,0,378,2,86,0,2,0,6,81,0.0,380.0
1952,1953,0.8,0.6,2,0,378,2,86,0,2,0,6,81,0.0,380.0
1953,1954,0.8,0.6,2,0,378,2,86,0,2,0,6,81,0.0,380.0
1954,1955,0.8,0.6,2,0,378,2,86,0,2,0,6,81,0.0,380.0
1955,1956,0.8,0.6,2,0,378,2,86,0,2,0,6,81,0.0,380.0
1956,1957,0.8,0.6,2,0,378,2,86,0,2,0,6,81,0.0,380.0
1957,1958,0.8,0.6,2,0,378,2,86,0,2,0,6,81,0.0,380.0
1958,1959,0.8,0.6,2,0,378,2,86,0,2,0,6,81,0.0,380.0
1959,1960,0.8,0.6,2,0,378,2,86,0,2,0,6,81,0.0,380.0
1960,1961,0.8,0.6,2,0,378,2,86,0,2,0,6,81,0.0,380.0
1961,1962,0.8,0.6,2,0,378,2,86,0,2,0,6,81,0.0,380.0
1962,1963,0.8,0.6,2,0,378,2,86,0,2,0,6,81,0.0,380.0
1963,1964,0.8,0.6,2,0,378,2,86,0,2,0,6,81,0.0,380.0
1964,1965,0.8,0.6,2,0,378,2,86,0,2,0,6,81,0.0,380.0
1965,1966,0.8,0.6,2,0,378,2,86,0,2,0,6,81,0.0,380.0
1966,1967,0.8,0.6,2,0,378,2,86,0,2,0,6,81,0.0,380.0
1967,1968,0.8,0.6,2,0,378,2,86,0,2,0,6,82,0.0,380.0
1968,1969,0.8,0.6,2,0,378,2,86,0,2,0,6,82,0.0,380.0
1969,1970,0.8,0.6,2,0,378,2,86,0,2,0,6,82,0.0,380.0
1970,1971,0.8,0.6,2,0,378,2,86,0,2,0,6,82,0.0,380.0
1971,1972,0.8,0.6,2,0,378,2,86,0,2,0,6,82,0.0,380.0
1972,1973,0.8,0.6,2,0,378,2,86,0,2,0,6,82,0.0,380.0
1973,1974,0.8,0.6,2,0,378,2,86,0,2,0,6,82,0.0,380.0
1974,1975,0.8,0.6,2,0,378,2,86,0,2,0,6,82,0.0,380.0
1975,1976,0.8,0.6,2,0,378,2,86,0,2,0,6,82,0.0,380.0
1976,1977,0.8,0.6,2,0,378,2,86,0,2,0,6,82,0.0,380.0
1977,1978,0.8,0.6,2,0,378,2,86,0,2,0,6,82,0.0,380.0
1978,1979,0.8,0.6,2,0,378,2,86,0,2,0,6,82,0.0,380.0
1979,1980,0.8,0.6,2,0,378,2,86,0,2,0,6,82,0.0,380.0
1980,1981,0.8,0.6,2,0,378,2,86,0,2,0,6,82,0.0,380.0
1981,1982,0.8,0.6,2,0,378,2,86,0,2,0,6,82,0.0,380.0
1982,1983,0.8,0.6,2,0,378,2,86,0,2,0,6,82,0.0,380.0
1983,1984,0.8,0.6,2,0,378,2,86,0,2,0,6,82,0.0,380.0
1984,1985,0.8,0.6,2,0,378,2,86,0,2,0,6,82,0.0,380.0
1985,1986,0.8,0.6,2,0,378,2,86,0,2,0,6,82,0.0,380.0
1986,1987,0.8,0.6,2,0,378,2,86,0,2,0,6,82,0.0,380.0
1987,1988,0.8,0.6,2,0,378,2,86,0,2,0,6,82,0.0,380.0
1988,1989,0.8,0.6,2,0,378,2,86,0,2,0,6,82,0.0,380.0
1989,1990,0.8,0.6,2,0,378,2,86,0,2,0,6,82,0.0,380.0
1990,1991,0.8,0.6,2,0,378,2,86,0,2,0,6,82,0.0,380.0
1991,1992,0.8,0.6,2,0,378,2,86,0,2,0,6,83,0.0,380.0
1992,1993,0.8,0.6,2,0,378,2,86,0,2,0,6,83,0.0,380.0
1993,1994,0.8,0.6,2,0,378,2,86,0,2,0,6,83,0.0,380.0
1994,1995,0.8,0.6,2,0,378,2,86,0,2,0,6,83,0.0,380.0
1995,1996,0.8,0.6,2,0,378,2,86,0,2,0,6,83,0.0,380.0
1996,1997,0.8,0.6,2,0,378,2,86,0,2,0,6,83,0.0,380.0
1997,1998,0.8,0.6,2,0,378,2,86,0,2,0,6,83,0.0,380.0
1998,1999,0.8,0.6,2,0,378,2,86,0,2,0,6,83,0.0,380.0
1999,2000,0.8,0.6,2,0,378,2,86,0,2,0,6,83,0.0,380.0
2000,2001,0.8,0.6,2,0,378,2,86,0,2,0,6,83,0.0,380.0
2001,2002,0.8,0.6,2,0,378,2,86,0,2,0,6,83,0.0,380.0
2002,2003,0.8,0.6,2,0,378,2,86,0,2,0,6,83,0.0,380.0
2003,2004,0.8,0.6,2,0,378,2,86,0,2,0,6,83,0.0,380.0
2004,2005,0.8,0.6,2,0,378,2,86,0,2,0,6,83,0.0,380.0
2005,2006,0.8,0.6,2,0,378,2,86,0,2,0,6,83,0.0,380.0
2006,2007,0.8,0.6,2,0,378,2,86,0,2,0,6,83,0.0,380.0
2007,2008,0.8,0.6,2,0,378,2,86,0,2,0,6,83,0.0,380.0
2008,2009,0.8,0.6,2,0,378,2,86,0,2,0,6,83,0.0,380.0
2009,2010,0.8,0.6,2,0,378,2,86,0,2,0,6,83,0.0,380.0
2010,2011,0.8,0.6,2,0,378,2,86,0,2,0,6,83,0.0,380.0
2011,2012,0.8,0.6,2,0,378,2,86,0,2,0,6,83,0.0,380.0
2012,2013,0.8,0.6,2,0,378,2,86,0,2,0,6,83,0.0,380.0
2013,2014,0.8,0.6,1,0,379,1,86,0,1,0,6,83,0.0,380.0
2014,2015,0.8,0.6,1,0,379,1,86,0,1,0,6,83,0.0,380.0
2015,2016,0.8,0.6,1,0,379,1,86,0,1,0,6,84,0.0,380.0
2016,2017,0.8,0.6,1,0,379,1,86,0,1,0,6,84,0.0,380.0
2017,2018,0.8,0.6,1,0,379,1,86,0,1,0,6,84,0.0,380.0
2018,2019,0.8,0.6,1,0,379,1,86,0,1,0,6,84,0.0,380.0
2019,2020,0.8,0.6,1,0,379,1,86,0,1,0,6,84,0.0,380.0
2020,2021,0.8,0.6,1,0,379,1,86,0,1,0,6,84,0.0,380.0
2021,2022,0.8,0.6,1,0,379,1,86,0,1,0,6,84,0.0,380.0
2022,2023,0.8,0.6,1,0,379,1,86,0,1,0,6,84,0.0,380.0
2023,2024,0.8,0.6,1,0,379,1,86,0,1,0,6,84,0.0,380.0
2024,2025,0.8,0.6,1,0,379,1,86,0,1,0,6,84,0.0,380.0
2025,2026,0.8,0.6,1,0,379,1,86,0,1,0,6,84,0.0,380.0
2026,2027,0.8,0.6,1,0,379,1,86,0,1,0,6,84,0.0,380.0
2027,2028,0.8,0.6,1,0,379,1,86,0,1,0,6,84,0.0,380.0
2028,2029,0.8,0.6,1,0,379,1,86,0,1,0,6,84,0.0,380.0
2029,2030,0.8,0.6,1,0,379,1,86,0,1,0,6,84,0.0,380.0
2030,2031,0.8,0.6,1,0,379,1,86,0,1,0,6,84,0.0,380.0
2031,2032,0.8,0.6,1,0,379,1,86,0,1,0,6,84,0.0,380.0
2032,2033,0.8,0.6,1,0,379,1,86,0,1,0,6,84,0.0,380.0
2033,2034,0.8,0.6,1,0,379,1,86,0,1,0,6,84,0.0,380.0
2034,2035,0.8,0.6,1,0,379,1,86,0,1,0,6,84,0.0,380.0
2035,2036,0.8,0.6,1,0,379,1,86,0,1,0,6,84,0.0,380.0
2036,2037,0.8,0.6,1,0,379,1,86,0,1,0,6,84,0.0,380.0
2037,2038,0.8,0.6,1,0,379,1,86,0,1,0,6,84,0.0,380.0
2038,2039,0.8,0.6,1,0,379,1,86,0,1,0,6,84,0.0,380.0
2039,2040,0.8,0.6,1,0,379,1,86,0,1,0,6,85,0.0,380.0
2040,2041,0.8,0.6,1,0,379,1,86,0,1,0,6,85,0.0,380.0
2041,2042,0.8,0.6,1,0,379,1,86,0,1,0,6,85,0.0,380.0
2042,2043,0.8,0.6,1,0,379,1,86,0,1,0,6,85,0.0,380.0
2043,2044,0.8,0.6,1,0,379,1,86,0,1,0,6,85,0.0,380.0
2044,2045,0.8,0.6,1,0,379,1,86,0,1,0,6,85,0.0,380.0
2045,2046,0.8,0.6,1,0,379,1,86,0,1,0,6,85,0.0,380.0
2046,2047,0.8,0.6,1,0,379,1,86,0,1,0,6,85,0.0,380.0
2047,2048,0.8,0.6,1,0,379,1,86,0,1,0,6,85,0.0,380.0
2048,2049,0.8,0.6,1,0,379,1,86,0,1,0,6,85,0.0,380.0
2049,2050,0.8,0.6,1,0,379,1,86,0,1,0,6,85,0.0,380.0
2050,2051,0.8,0.6,1,0,379,1,86,0,1,0,6,85,0.0,380.0
2051,2052,0.8,0.6,1,0,379,1,86,0,1,0,6,85,0.0,380.0
2052,2053,0.8,0.6,1,0,379,1,86,0,1,0,6,85,0.0,380.0
2053,2054,0.8,0.6,1,0,379,1,86,0,1,0,6,85,0.0,380.0
2054,2055,0.8,0.6,1,0,379,1,86,0,1,0,6,85,0.0,380.0
2055,2056,0.8,0.6,1,0,379,1,86,0,1,0,6,85,0.0,380.0
2056,2057,0.8,0.6,1,0,379,1,86,0,1,0,6,85,0.0,380.0
2057,2058,0.8,0.6,1,0,379,1,86,0,1,0,6,85,0.0,380.0
2058,2059,0.8,0.6,1,0,379,1,86,0,1,0,6,85,0.0,380.0
2059,2060,0.8,0.6,1,0,379,1,86,0,1,0,6,85,0.0,380.0
2060,2061,0.8,0.6,1,0,379,1,86,0,1,0,6,85,0.0,380.0
2061,2062,0.8,0.6,1,0,379,1,86,0,1,0,6,85,0.0,380.0
2062,2063,0.8,0.6,1,0,379,1,86,0,1,0,6,85,0.0,380.0
2063,2064,0.8,0.6,1,0,379,1,86,0,1,0,6,86,0.0,380.0
2064,2065,0.8,0.6,1,0,379,1,86,0,1,0,6,86,0.0,380.0
2065,2066,0.8,0.6,1,0,379,1,86,0,1,0,6,86,0.0,380.0
2066,2067,0.8,0.6,1,0,379,1,86,0,1,0,6,86,0.0,380.0
2067,2068,0.8,0.6,1,0,379,1,86,0,1,0,6,86,0.0,380.0
2068,2069,0.8,0.6,1,0,379,1,86,0,1,0,6,86,0.0,380.0
2069,2070,0.8,0.6,1,0,379,1,86,0,1,0,6,86,0.0,380.0
2070,2071,0.8,0.6,1,0,379,1,86,0,1,0,6,86,0.0,380.0
2071,2072,0.8,0.6,1,0,379,1,86,0,1,0,6,86,0.0,380.0
2072,2073,0.8,0.6,1,0,379,1,86,0,1,0,6,86,0.0,380.0
2073,2074,0.8,0.6,1,0,379,1,86,0,1,0,6,86,0.0,380.0
2074,2075,0.8,0.6,1,0,379,1,86,0,1,0,6,86,0.0,380.0
2075,2076,0.8,0.6,1,0,379,1,86,0,1,0,6,86,0.0,380.0
2076,2077,0.8,0.6,1,0,379,1,86,0,1,0,6,86,0.0,380.0
2077,2078,0.8,0.6,1,0,379,1,86,0,1,0,6,86,0.0,380.0
2078,2079,0.8,0.6,1,0,379,1,86,0,1,0,6,86,0.0,380.0
2079,2080,0.8,0.6,1,0,379,1,86,0,1,0,6,86,0.0,380.0
2080,2081,0.8,0.6,1,0,379,1,86,0,1,0,6,86,0.0,380.0
2081,2082,0.8,0.6,1,0,379,1,86,0,1,0,6,86,0.0,380.0
2082,2083,0.8,0.6,1,0,379,1,86,0,1,0,6,86,0.0,380.0
2083,2084,0.8,0.6,0,0,380,0,86,0,0,0,6,86,0.0,380.0
2084,2084,0.8,0.6,0,0,380,0,86,0,0,0,6,86,0.0,380.0
2085,2085,0.8,0.6,0,0,380,0,86,0,0,0,6,86,0.0,380.0
2086,2086,0.8,0.6,0,0,380,0,86,0,0,0,6,86,0.0,380.0
2087,2087,0.8,0.6,0,0,380,0,86,0,0,0,6,86,0.0,380.0
2088,2088,0.8,0.6,0,0,380,0,86,0,0,0,6,87,0.0,380.0
2089,2089,0.8,0.6,0,0,380,0,86,0,0,0,6,87,0.0,380.0
2090,2090,0.8,0.6,0,0,380,0,86,0,0,0,6,87,0.0,380.0
2091,2091,0.8,0.6,0,0,380,0,86,0,0,0,6,87,0.0,380.0
2092,2092,0.8,0.6,0,0,380,0,86,0,0,0,6,87,0.0,380.0
2093,2093,0.8,0.6,0,0,380,0,86,0,0,0,6,87,0.0,380.0
2094,2094,0.8,0.6,0,0,380,0,86,0,0,0,6,87,0.0,380.0
2095,2095,0.8,0.6,0,0,380,0,86,0,0,0,6,87,0.0,380.0
2096,2096,0.8,0.6,0,0,380,0,86,0,0,0,6,87,0.0,380.0
2097,2097,0.8,0.6,0,0,380,0,86,0,0,0,6,87,0.0,380.0
2098,2098,0.8,0.6,0,0,380,0,86,0,0,0,6,87,0.0,380.0
2099,2099,0.8,0.6,0,0,380,0,86,0,0,0,6,87,0.0,380.0
2100,2100,0.8,0.6,0,0,380,0,86,0,0,0,6,87,0.0,380.0
2101,2101,0.8,0.6,0,0,380,0,86,0,0,0,6,87,0.0,380.0
2102,2102,0.8,0.6,0,0,380,0,86,0,0,0,6,87,0.0,380.0
2103,2103,0.8,0.6,0,0,380,0,86,0,0,0,6,87,0.0,380.0
2104,2104,0.8,0.6,0,0,380,0,86,0,0,0,6,87,0.0,380.0
2105,2105,0.8,0.6,0,0,380,0,86,0,0,0,6,87,0.0,380.0
2106,2106,0.8,0.6,0,0,380,0,86,0,0,0,6,87,0.0,380.0
2107,2107,0.8,0.6,0,0,380,0,86,0,0,0,6,87,0.0,380.0
2108,2108,0.8,0.6,0,0,380,0,86,0,0,0,6,87,0.0,380.0
2109,2109,0.8,0.6,0,0,380,0,86,0,0,0,6,87,0.0,380.0
2110,2110,0.8,0.6,0,0,380,0,86,0,0,0,6,87,0.0,380.0
2111,2111,0.8,0.6,0,0,380,0,86,0,0,0,6,87,0.0,380.0
2112,2112,0.8,0.6,0,0,380,0,86,0,0,0,6,88,0.0,380.0
2113,2113,0.8,0.6,0,0,380,0,86,0,0,0,6,88,0.0,380.0
2114,2114,0.8,0.6,0,0,380,0,86,0,0,0,6,88,0.0,380.0
2115,2115,0.8,0.6,0,0,380,0,86,0,0,0,6,88,0.0,380.0
2116,2116,0.8,0.6,0,0,380,0,86,0,0,0,6,88,0.0,380.0
2117,2117,0.8,0.6,0,0,380,0,86,0,0,0,6,88,0.0,380.0
2118,2118,0.8,0.6,0,0,380,0,86,0,0,0,6,88,0.0,380.0
2119,2119,0.8,0.6,0,0,380,0,86,0,0,0,6,88,0.0,380.0
2120,2120,0.8,0.6,0,0,380,0,86,0,0,0,6,88,0.0,380.0
2121,2121,0.8,0.6,0,0,380,0,86,0,0,0,6,88,0.0,380.0
2122,2122,0.8,0.6,0,0,380,0,86,0,0,0,6,88,0.0,380.0
2123,2123,0.8,0.6,0,0,380,0,86,0,0,0,6,88,0.0,380.0
2124,2124,0.8,0.6,0,0,380,0,86,0,0,0,6,88,0.0,380.0
2125,2125,0.8,0.6,0,0,380,0,86,0,0,0,6,88,0.0,380.0
2126,2126,0.8,0.6,0,0,380,0,86,0,0,0,6,88,0.0,380.0
2127,2127,0.8,0.6,0,0,380,0,86,0,0,0,6,88,0.0,380.0
2128,2128,0.8,0.6,0,0,380,0,86,0,0,0,6,88,0.0,380.0
2129,2129,0.8,0.6,0,0,380,0,86,0,0,0,6,88,0.0,380.0
2130,2130,0.8,0.6,0,0,380,0,86,0,0,0,6,88,0.0,380.0
2131,2131,0.8,0.6,0,0,380,0,86,0,0,0,6,88,0.0,380.0
2132,2132,0.8,0.6,0,0,380,0,86,0,0,0,6,88,0.0,380.0
2133,2133,0.8,0.6,0,0,380,0,86,0,0,0,6,88,0.0,380.0
2134,2134,0.8,0.6,0,0,380,0,86,0,0,0,6,88,0.0,380.0
2135,2135,0.8,0.6,0,0,380,0,86,0,0,0,6,88,0.0,380.0
2136,2136,0.8,0.6,0,0,380,0,86,0,0,0,6,89,0.0,380.0
2137,2137,0.8,0.6,0,0,380,0,86,0,0,0,6,89,0.0,380.0
2138,2138,0.8,0.6,0,0,380,0,86,0,0,0,6,89,0.0,380.0
2139,2139,0.8,0.6,0,0,380,0,86,0,0,0,6,89,0.0,380.0
2140,2140,0.8,0.6,0,0,380,0,86,0,0,0,6,89,0.0,380.0
2141,2141,0.8,0.6,0,0,380,0,86,0,0,0,6,89,0.0,380.0
2142,2142,0.8,0.6,0,0,380,0,86,0,0,0,6,89,0.0,380.0
2143,2143,0.8,0.6,0,0,380,0,86,0,0,0,6,89,0.0,380.0
2144,2144,0.8,0.6,0,0,380,0,86,0,0,0,6,89,0.0,380.0
2145,2145,0.8,0.6,0,0,380,0,86,0,0,0,6,89,0.0,380.0
